Timestamp,Target,PacketSize,Hop,Host,Loss%,Snt,Last,Avg,Best,Wrst,StDev
2023-05-03 21:14:32.044651,20.164.37.45,256,18.|--,104.44.29.167,0.0%,10,334.2,334.1,333.4,334.4,0.3
2023-05-03 21:14:32.044651,20.164.37.45,256,19.|--,104.44.30.33,0.0%,10,333.5,334.2,333.5,334.6,0.3
2023-05-03 21:14:32.044651,20.164.37.45,256,20.|--,104.44.20.64,0.0%,10,332.7,332.5,331.9,333.3,0.4
2023-05-03 21:14:32.044651,20.164.37.45,256,21.|--,???,100.0,10,0.0,0.0,0.0,0.0,0.0

2023-05-03 21:14:32.044651,20.164.37.45,512,HOST:,endeavour,Loss%,Snt,Last,Avg,Best,Wrst,StDev
2023-05-03 21:14:32.044651,20.164.37.45,512,1.|--,192.168.0.1,0.0%,10,1.3,1.3,1.1,1.4,0.1
2023-05-03 21:14:32.044651,20.164.37.45,512,2.|--,10.248.0.2,0.0%,10,2.5,2.2,1.7,2.7,0.3
2023-05-03 21:14:32.044651,20.164.37.45,512,3.|--,45.71.39.254,0.0%,10,2.2,3.3,1.6,13.3,3.5
2023-05-03 21:14:32.044651,20.164.37.45,512,4.|--,172.16.201.180,0.0%,10,4.0,3.8,3.2,4.4,0.4
2023-05-03 21:14:32.044651,20.164.37.45,512,5.|--,172.18.9.4,0.0%,10,3.5,3.9,3.4,5.7,0.7
2023-05-03 21:14:32.044651,20.164.37.45,512,6.|--,172.18.9.6,0.0%,10,3.5,4.2,3.5,5.4,0.6
2023-05-03 21:14:32.044651,20.164.37.45,512,7.|--,67.73.160.1,0.0%,10,4.9,3.9,3.1,4.9,0.5
2023-05-03 21:14:32.044651,20.164.37.45,512,8.|--,200.189.207.210,0.0%,10,31.2,21.2,18.6,31.2,3.9
2023-05-03 21:14:32.044651,20.164.37.45,512,9.|--,4.68.68.86,0.0%,10,19.4,20.1,18.2,26.4,2.8
2023-05-03 21:14:32.044651,20.164.37.45,512,10.|--,104.44.235.212,0.0%,10,63.1,61.0,59.7,63.1,1.0
2023-05-03 21:14:32.044651,20.164.37.45,512,11.|--,104.44.33.155,0.0%,10,336.9,335.2,334.4,336.9,0.9
2023-05-03 21:14:32.044651,20.164.37.45,512,12.|--,104.44.19.15,0.0%,10,335.9,353.8,334.2,432.4,39.7
2023-05-03 21:14:32.044651,20.164.37.45,512,13.|--,104.44.16.47,60.0%,10,334.0,334.4,334.0,334.9,0.4
2023-05-03 21:14:32.044651,20.164.37.45,512,14.|--,104.44.29.8,0.0%,10,335.0,334.8,334.1,337.1,0.9
2023-05-03 21:14:32.044651,20.164.37.45,512,15.|--,104.44.29.144,0.0%,10,333.7,367.7,333.7,471.9,54.9
2023-05-03 21:14:32.044651,20.164.37.45,512,16.|--,104.44.29.233,0.0%,10,334.3,334.7,334.0,336.5,0.7
2023-05-03 21:14:32.044651,20.164.37.45,512,17.|--,104.44.29.152,0.0%,10,333.7,334.4,333.7,335.1,0.4
2023-05-03 21:14:32.044651,20.164.37.45,512,18.|--,104.44.29.167,0.0%,10,333.9,334.2,333.8,334.8,0.4
2023-05-03 21:14:32.044651,20.164.37.45,512,19.|--,104.44.30.33,0.0%,10,333.7,334.4,333.6,335.1,0.5
2023-05-03 21:14:32.044651,20.164.37.45,512,20.|--,104.44.20.64,0.0%,10,332.5,332.7,332.0,333.4,0.4
2023-05-03 21:14:32.044651,20.164.37.45,512,21.|--,???,100.0,10,0.0,0.0,0.0,0.0,0.0

2023-05-03 21:14:32.044651,20.164.37.45,1024,HOST:,endeavour,Loss%,Snt,Last,Avg,Best,Wrst,StDev
2023-05-03 21:14:32.044651,20.164.37.45,1024,1.|--,192.168.0.1,0.0%,10,1.3,1.3,1.1,1.4,0.1
2023-05-03 21:14:32.044651,20.164.37.45,1024,2.|--,10.248.0.2,0.0%,10,2.2,2.4,1.7,5.3,1.1
2023-05-03 21:14:32.044651,20.164.37.45,1024,3.|--,45.71.39.254,0.0%,10,2.1,2.2,1.8,2.8,0.3
2023-05-03 21:14:32.044651,20.164.37.45,1024,4.|--,172.16.201.180,0.0%,10,3.9,3.5,3.0,3.9,0.3
2023-05-03 21:14:32.044651,20.164.37.45,1024,5.|--,172.18.9.4,0.0%,10,3.5,4.1,3.5,4.4,0.3
2023-05-03 21:14:32.044651,20.164.37.45,1024,6.|--,172.18.9.6,0.0%,10,4.8,6.7,3.4,16.9,4.8
2023-05-03 21:14:32.044651,20.164.37.45,1024,7.|--,67.73.160.1,0.0%,10,3.4,3.6,3.2,3.9,0.3
2023-05-03 21:14:32.044651,20.164.37.45,1024,8.|--,200.189.207.210,0.0%,10,29.1,21.7,18.2,33.9,5.3
2023-05-03 21:14:32.044651,20.164.37.45,1024,9.|--,4.68.68.86,0.0%,10,18.6,23.3,17.9,29.6,4.5
2023-05-03 21:14:32.044651,20.164.37.45,1024,10.|--,104.44.235.212,0.0%,10,62.7,62.1,59.8,74.4,4.4
2023-05-03 21:14:32.044651,20.164.37.45,1024,11.|--,104.44.33.155,0.0%,10,334.4,334.9,334.2,336.0,0.6
2023-05-03 21:14:32.044651,20.164.37.45,1024,12.|--,104.44.19.15,10.0%,10,334.3,334.3,333.7,335.2,0.5
2023-05-03 21:14:32.044651,20.164.37.45,1024,13.|--,104.44.16.47,50.0%,10,334.1,335.3,334.1,338.6,1.9
2023-05-03 21:14:32.044651,20.164.37.45,1024,14.|--,104.44.29.8,0.0%,10,336.9,335.1,334.4,336.9,0.8
2023-05-03 21:14:32.044651,20.164.37.45,1024,15.|--,104.44.29.144,0.0%,10,334.1,338.6,334.0,359.1,8.9
2023-05-03 21:14:32.044651,20.164.37.45,1024,16.|--,104.44.29.233,0.0%,10,334.2,334.5,333.9,335.1,0.4
2023-05-03 21:14:32.044651,20.164.37.45,1024,17.|--,104.44.29.152,0.0%,10,334.9,334.7,333.8,337.0,0.9
2023-05-03 21:14:32.044651,20.164.37.45,1024,18.|--,104.44.29.167,0.0%,10,334.3,334.5,333.9,335.4,0.6
2023-05-03 21:14:32.044651,20.164.37.45,1024,19.|--,104.44.30.33,0.0%,10,334.6,334.2,333.6,335.2,0.5
2023-05-03 21:14:32.044651,20.164.37.45,1024,20.|--,104.44.20.64,0.0%,10,332.6,332.4,331.7,332.9,0.4
2023-05-03 21:14:32.044651,20.164.37.45,1024,21.|--,???,100.0,10,0.0,0.0,0.0,0.0,0.0

2023-05-03 21:14:32.044651,34.84.32.225,64,HOST:,endeavour,Loss%,Snt,Last,Avg,Best,Wrst,StDev
2023-05-03 21:14:32.044651,34.84.32.225,64,1.|--,192.168.0.1,0.0%,10,1.1,1.2,1.0,1.4,0.1
2023-05-03 21:14:32.044651,34.84.32.225,64,2.|--,10.248.0.2,0.0%,10,2.4,2.1,1.7,2.7,0.4
2023-05-03 21:14:32.044651,34.84.32.225,64,3.|--,45.71.39.254,0.0%,10,2.5,2.0,1.7,2.5,0.3
2023-05-03 21:14:32.044651,34.84.32.225,64,4.|--,172.16.201.180,0.0%,10,3.2,5.4,3.0,14.0,3.9
2023-05-03 21:14:32.044651,34.84.32.225,64,5.|--,172.18.9.4,0.0%,10,3.6,3.8,3.3,4.4,0.3
2023-05-03 21:14:32.044651,34.84.32.225,64,6.|--,172.18.9.6,0.0%,10,4.0,3.9,3.5,4.6,0.3
2023-05-03 21:14:32.044651,34.84.32.225,64,7.|--,142.250.167.108,0.0%,10,18.0,17.5,17.2,18.0,0.3
2023-05-03 21:14:32.044651,34.84.32.225,64,8.|--,???,100.0,10,0.0,0.0,0.0,0.0,0.0

2023-05-03 21:14:32.044651,34.84.32.225,128,HOST:,endeavour,Loss%,Snt,Last,Avg,Best,Wrst,StDev
2023-05-03 21:14:32.044651,34.84.32.225,128,1.|--,192.168.0.1,0.0%,10,1.3,2.2,1.1,10.6,2.9
2023-05-03 21:14:32.044651,34.84.32.225,128,2.|--,10.248.0.2,0.0%,10,2.0,2.3,1.7,2.8,0.4
2023-05-03 21:14:32.044651,34.84.32.225,128,3.|--,45.71.39.254,0.0%,10,2.3,2.4,1.9,3.3,0.4
2023-05-03 21:14:32.044651,34.84.32.225,128,4.|--,172.16.201.180,0.0%,10,3.4,3.6,3.3,4.1,0.3
2023-05-03 21:14:32.044651,34.84.32.225,128,5.|--,172.18.9.4,0.0%,10,4.1,4.3,3.4,6.4,0.9
2023-05-03 21:14:32.044651,34.84.32.225,128,6.|--,172.18.9.6,0.0%,10,4.4,4.1,3.5,4.4,0.3
2023-05-03 21:14:32.044651,34.84.32.225,128,7.|--,142.250.167.108,0.0%,10,17.4,17.9,17.4,18.6,0.4
2023-05-03 21:14:32.044651,34.84.32.225,128,8.|--,???,100.0,10,0.0,0.0,0.0,0.0,0.0

2023-05-03 21:14:32.044651,34.84.32.225,256,HOST:,endeavour,Loss%,Snt,Last,Avg,Best,Wrst,StDev
2023-05-03 21:14:32.044651,34.84.32.225,256,1.|--,192.168.0.1,0.0%,10,0.9,1.3,0.9,1.4,0.1
2023-05-03 21:14:32.044651,34.84.32.225,256,2.|--,10.248.0.2,0.0%,10,1.8,2.1,1.7,2.5,0.2
2023-05-03 21:14:32.044651,34.84.32.225,256,3.|--,45.71.39.254,0.0%,10,2.6,2.2,1.6,2.6,0.4
2023-05-03 21:14:32.044651,34.84.32.225,256,4.|--,172.16.201.180,0.0%,10,4.1,3.8,3.2,4.4,0.4
2023-05-03 21:14:32.044651,34.84.32.225,256,5.|--,172.18.9.4,0.0%,10,4.2,4.0,3.4,4.6,0.4
2023-05-03 21:14:32.044651,34.84.32.225,256,6.|--,172.18.9.6,0.0%,10,5.1,4.3,3.8,5.1,0.4
2023-05-03 21:14:32.044651,34.84.32.225,256,7.|--,142.250.167.108,0.0%,10,17.6,17.7,17.5,18.1,0.2
2023-05-03 21:14:32.044651,34.84.32.225,256,8.|--,???,100.0,10,0.0,0.0,0.0,0.0,0.0

2023-05-03 21:14:32.044651,34.84.32.225,512,HOST:,endeavour,Loss%,Snt,Last,Avg,Best,Wrst,StDev
2023-05-03 21:14:32.044651,34.84.32.225,512,1.|--,192.168.0.1,0.0%,10,1.1,1.3,1.0,1.4,0.1
2023-05-03 21:14:32.044651,34.84.32.225,512,2.|--,10.248.0.2,0.0%,10,2.5,2.3,1.9,2.7,0.2
2023-05-03 21:14:32.044651,34.84.32.225,512,3.|--,45.71.39.254,0.0%,10,1.7,2.2,1.7,2.7,0.3
2023-05-03 21:14:32.044651,34.84.32.225,512,4.|--,172.16.201.180,0.0%,10,3.2,3.6,3.2,4.1,0.3
2023-05-03 21:14:32.044651,34.84.32.225,512,5.|--,172.18.9.4,0.0%,10,3.6,4.1,3.3,4.6,0.5
2023-05-03 21:14:32.044651,34.84.32.225,512,6.|--,172.18.9.6,0.0%,10,4.0,3.9,3.6,4.3,0.2
2023-05-03 21:14:32.044651,34.84.32.225,512,7.|--,142.250.167.108,0.0%,10,19.9,18.0,17.4,19.9,0.7
2023-05-03 21:14:32.044651,34.84.32.225,512,8.|--,???,100.0,10,0.0,0.0,0.0,0.0,0.0

2023-05-03 21:14:32.044651,34.84.32.225,1024,HOST:,endeavour,Loss%,Snt,Last,Avg,Best,Wrst,StDev
2023-05-03 21:14:32.044651,34.84.32.225,1024,1.|--,192.168.0.1,0.0%,10,1.4,1.3,1.1,1.4,0.1
2023-05-03 21:14:32.044651,34.84.32.225,1024,2.|--,10.248.0.2,0.0%,10,2.0,2.5,1.8,4.5,0.8
2023-05-03 21:14:32.044651,34.84.32.225,1024,3.|--,45.71.39.254,0.0%,10,2.8,2.6,2.1,2.9,0.3
2023-05-03 21:14:32.044651,34.84.32.225,1024,4.|--,172.16.201.180,0.0%,10,5.8,3.8,3.0,5.8,0.8
2023-05-03 21:14:32.044651,34.84.32.225,1024,5.|--,172.18.9.4,0.0%,10,3.9,4.1,3.5,4.9,0.5
2023-05-03 21:14:32.044651,34.84.32.225,1024,6.|--,172.18.9.6,0.0%,10,3.8,4.3,3.6,6.7,0.9
2023-05-03 21:14:32.044651,34.84.32.225,1024,7.|--,142.250.167.108,0.0%,10,17.6,17.9,17.4,18.2,0.2
2023-05-03 21:14:32.044651,34.84.32.225,1024,8.|--,???,100.0,10,0.0,0.0,0.0,0.0,0.0

2023-05-03 21:14:32.044651,20.206.136.251,64,HOST:,endeavour,Loss%,Snt,Last,Avg,Best,Wrst,StDev
2023-05-03 21:14:32.044651,20.206.136.251,64,1.|--,192.168.0.1,0.0%,10,0.8,1.2,0.8,1.4,0.2
2023-05-03 21:14:32.044651,20.206.136.251,64,2.|--,10.248.0.2,0.0%,10,2.1,2.2,1.7,2.6,0.4
2023-05-03 21:14:32.044651,20.206.136.251,64,3.|--,45.71.39.254,0.0%,10,2.7,2.3,1.7,2.7,0.3
2023-05-03 21:14:32.044651,20.206.136.251,64,4.|--,172.16.201.180,0.0%,10,3.7,3.5,3.1,4.0,0.4
2023-05-03 21:14:32.044651,20.206.136.251,64,5.|--,172.18.9.4,0.0%,10,3.8,3.9,3.5,4.4,0.3
2023-05-03 21:14:32.044651,20.206.136.251,64,6.|--,172.18.9.6,0.0%,10,4.3,4.1,3.5,4.6,0.4
2023-05-03 21:14:32.044651,20.206.136.251,64,7.|--,67.73.160.1,0.0%,10,4.2,5.7,3.2,23.3,6.2
2023-05-03 21:14:32.044651,20.206.136.251,64,8.|--,4.69.219.142,10.0%,10,76.1,73.5,72.6,76.1,1.0
2023-05-03 21:14:32.044651,20.206.136.251,64,9.|--,4.68.62.2,0.0%,10,62.9,63.2,62.6,63.6,0.3
2023-05-03 21:14:32.044651,20.206.136.251,64,10.|--,104.44.230.39,0.0%,10,72.1,64.4,63.1,72.1,2.7
2023-05-03 21:14:32.044651,20.206.136.251,64,11.|--,104.44.33.169,0.0%,10,181.0,181.4,180.8,182.1,0.5
2023-05-03 21:14:32.044651,20.206.136.251,64,12.|--,104.44.19.15,10.0%,10,182.2,182.1,181.5,183.5,0.6
2023-05-03 21:14:32.044651,20.206.136.251,64,13.|--,104.44.28.80,0.0%,10,180.8,181.0,180.5,181.6,0.4
2023-05-03 21:14:32.044651,20.206.136.251,64,14.|--,104.44.18.112,0.0%,10,181.6,181.7,181.0,182.7,0.6
2023-05-03 21:14:32.044651,20.206.136.251,64,15.|--,104.44.28.202,0.0%,10,181.7,181.1,180.5,181.7,0.3
2023-05-03 21:14:32.044651,20.206.136.251,64,16.|--,104.44.28.24,0.0%,10,181.2,182.1,181.1,186.9,1.7
2023-05-03 21:14:32.044651,20.206.136.251,64,17.|--,104.44.16.202,0.0%,10,181.4,181.2,180.8,181.5,0.2
2023-05-03 21:14:32.044651,20.206.136.251,64,18.|--,104.44.22.72,0.0%,10,179.3,180.1,178.6,188.5,3.0
2023-05-03 21:14:32.044651,20.206.136.251,64,19.|--,???,100.0,10,0.0,0.0,0.0,0.0,0.0

2023-05-03 21:14:32.044651,20.206.136.251,128,HOST:,endeavour,Loss%,Snt,Last,Avg,Best,Wrst,StDev
2023-05-03 21:14:32.044651,20.206.136.251,128,1.|--,192.168.0.1,0.0%,10,1.3,1.2,0.7,1.4,0.2
2023-05-03 21:14:32.044651,20.206.136.251,128,2.|--,10.248.0.2,0.0%,10,2.6,2.1,1.6,2.6,0.4
2023-05-03 21:14:32.044651,20.206.136.251,128,3.|--,45.71.39.254,0.0%,10,2.0,2.2,1.8,2.6,0.3
2023-05-03 21:14:32.044651,20.206.136.251,128,4.|--,172.16.201.180,0.0%,10,3.5,3.6,3.2,4.2,0.3
2023-05-03 21:14:32.044651,20.206.136.251,128,5.|--,172.18.9.4,0.0%,10,3.7,3.9,3.3,4.8,0.5
2023-05-03 21:14:32.044651,20.206.136.251,128,6.|--,172.18.9.6,0.0%,10,4.5,4.1,3.3,4.6,0.4
2023-05-03 21:14:32.044651,20.206.136.251,128,7.|--,67.73.160.1,0.0%,10,5.1,4.0,3.3,5.1,0.6
2023-05-03 21:14:32.044651,20.206.136.251,128,8.|--,4.69.219.142,0.0%,10,72.7,76.1,72.4,94.7,6.7
2023-05-03 21:14:32.044651,20.206.136.251,128,9.|--,4.68.62.2,0.0%,10,63.7,63.4,62.8,64.3,0.4
2023-05-03 21:14:32.044651,20.206.136.251,128,10.|--,104.44.230.39,0.0%,10,63.0,64.1,62.7,73.1,3.1
2023-05-03 21:14:32.044651,20.206.136.251,128,11.|--,104.44.33.169,0.0%,10,181.8,181.4,180.8,182.5,0.5
2023-05-03 21:14:32.044651,20.206.136.251,128,12.|--,104.44.19.15,0.0%,10,182.4,182.1,181.2,183.0,0.5
2023-05-03 21:14:32.044651,20.206.136.251,128,13.|--,104.44.28.80,0.0%,10,181.7,181.5,180.8,181.9,0.4
2023-05-03 21:14:32.044651,20.206.136.251,128,14.|--,104.44.18.112,0.0%,10,181.8,183.5,180.9,191.4,3.6
2023-05-03 21:14:32.044651,20.206.136.251,128,15.|--,104.44.28.202,0.0%,10,181.4,181.3,180.8,183.0,0.6
2023-05-03 21:14:32.044651,20.206.136.251,128,16.|--,104.44.28.24,0.0%,10,181.0,181.4,181.0,182.0,0.4
2023-05-03 21:14:32.044651,20.206.136.251,128,17.|--,104.44.16.202,0.0%,10,181.3,181.5,181.2,181.9,0.2
2023-05-03 21:14:32.044651,20.206.136.251,128,18.|--,104.44.22.72,0.0%,10,179.3,179.5,178.8,180.8,0.6
2023-05-03 21:14:32.044651,20.206.136.251,128,19.|--,???,100.0,10,0.0,0.0,0.0,0.0,0.0

2023-05-03 21:14:32.044651,20.206.136.251,256,HOST:,endeavour,Loss%,Snt,Last,Avg,Best,Wrst,StDev
2023-05-03 21:14:32.044651,20.206.136.251,256,1.|--,192.168.0.1,0.0%,10,1.1,1.2,1.1,1.4,0.1
2023-05-03 21:14:32.044651,20.206.136.251,256,2.|--,10.248.0.2,0.0%,10,1.4,2.1,1.4,2.7,0.5
2023-05-03 21:14:32.044651,20.206.136.251,256,3.|--,45.71.39.254,0.0%,10,2.2,2.4,1.7,4.0,0.6
2023-05-03 21:14:32.044651,20.206.136.251,256,4.|--,172.16.201.180,0.0%,10,3.2,3.7,3.2,4.4,0.4
2023-05-03 21:14:32.044651,20.206.136.251,256,5.|--,172.18.9.4,0.0%,10,4.2,4.1,3.6,4.4,0.3
2023-05-03 21:14:32.044651,20.206.136.251,256,6.|--,172.18.9.6,0.0%,10,3.7,4.0,3.5,4.5,0.3
2023-05-03 21:14:32.044651,20.206.136.251,256,7.|--,67.73.160.1,0.0%,10,3.8,3.7,3.2,5.0,0.5
2023-05-03 21:14:32.044651,20.206.136.251,256,8.|--,4.69.219.142,0.0%,10,72.8,74.7,72.6,87.5,4.5
2023-05-03 21:14:32.044651,20.206.136.251,256,9.|--,4.68.62.2,0.0%,10,63.3,63.6,63.0,64.9,0.6
2023-05-03 21:14:32.044651,20.206.136.251,256,10.|--,104.44.230.39,0.0%,10,64.9,67.5,63.3,98.7,11.0
2023-05-03 21:14:32.044651,20.206.136.251,256,11.|--,104.44.33.169,0.0%,10,181.4,181.7,180.9,184.2,1.0
2023-05-03 21:14:32.044651,20.206.136.251,256,12.|--,104.44.19.15,0.0%,10,181.2,182.0,181.2,183.3,0.6
2023-05-03 21:14:32.044651,20.206.136.251,256,13.|--,104.44.28.80,0.0%,10,188.8,182.5,180.9,188.8,2.5
2023-05-03 21:14:32.044651,20.206.136.251,256,14.|--,104.44.18.112,0.0%,10,182.3,181.5,180.9,182.3,0.4
2023-05-03 21:14:32.044651,20.206.136.251,256,15.|--,104.44.28.202,0.0%,10,181.1,181.2,180.6,182.1,0.4
2023-05-03 21:14:32.044651,20.206.136.251,256,16.|--,104.44.28.24,0.0%,10,181.1,181.4,180.8,182.0,0.4
2023-05-03 21:14:32.044651,20.206.136.251,256,17.|--,104.44.16.202,0.0%,10,181.6,181.3,180.8,181.7,0.3
2023-05-03 21:14:32.044651,20.206.136.251,256,18.|--,104.44.22.72,0.0%,10,179.5,185.4,178.8,222.3,13.2
2023-05-03 21:14:32.044651,20.206.136.251,256,19.|--,???,100.0,10,0.0,0.0,0.0,0.0,0.0

2023-05-03 21:14:32.044651,20.206.136.251,512,HOST:,endeavour,Loss%,Snt,Last,Avg,Best,Wrst,StDev
2023-05-03 21:14:32.044651,20.206.136.251,512,1.|--,192.168.0.1,0.0%,10,1.3,1.3,1.3,1.4,0.0
2023-05-03 21:14:32.044651,20.206.136.251,512,2.|--,10.248.0.2,0.0%,10,2.1,2.4,1.8,3.6,0.5
2023-05-03 21:14:32.044651,20.206.136.251,512,3.|--,45.71.39.254,0.0%,10,2.2,2.4,1.8,3.1,0.4
2023-05-03 21:14:32.044651,20.206.136.251,512,4.|--,172.16.201.180,0.0%,10,3.6,3.7,3.2,4.1,0.3
2023-05-03 21:14:32.044651,20.206.136.251,512,5.|--,172.18.9.4,0.0%,10,4.2,4.0,3.6,4.4,0.3
2023-05-03 21:14:32.044651,20.206.136.251,512,6.|--,172.18.9.6,0.0%,10,3.8,4.8,3.5,11.9,2.5
2023-05-03 21:14:32.044651,20.206.136.251,512,7.|--,67.73.160.1,0.0%,10,3.3,6.1,3.0,18.8,5.5
2023-05-03 21:14:32.044651,20.206.136.251,512,8.|--,4.69.219.142,0.0%,10,73.3,77.5,72.8,108.4,10.9
2023-05-03 21:14:32.044651,20.206.136.251,512,9.|--,4.68.62.2,0.0%,10,63.7,63.9,62.8,66.9,1.4
2023-05-03 21:14:32.044651,20.206.136.251,512,10.|--,104.44.230.39,0.0%,10,62.7,65.1,62.7,77.4,4.5
2023-05-03 21:14:32.044651,20.206.136.251,512,11.|--,104.44.33.169,0.0%,10,181.7,181.4,181.0,181.7,0.3
2023-05-03 21:14:32.044651,20.206.136.251,512,12.|--,104.44.19.15,10.0%,10,181.7,182.0,181.2,182.9,0.5
2023-05-03 21:14:32.044651,20.206.136.251,512,13.|--,104.44.28.80,0.0%,10,180.9,183.6,180.9,191.3,3.7
2023-05-03 21:14:32.044651,20.206.136.251,512,14.|--,104.44.18.112,0.0%,10,182.1,181.9,181.1,183.2,0.6
2023-05-03 21:14:32.044651,20.206.136.251,512,15.|--,104.44.28.202,0.0%,10,180.7,181.4,180.7,182.6,0.6
2023-05-03 21:14:32.044651,20.206.136.251,512,16.|--,104.44.28.24,0.0%,10,182.5,181.6,180.8,182.5,0.5
2023-05-03 21:14:32.044651,20.206.136.251,512,17.|--,104.44.16.202,0.0%,10,183.1,182.8,180.9,191.8,3.2
2023-05-03 21:14:32.044651,20.206.136.251,512,18.|--,104.44.22.72,0.0%,10,179.3,180.5,178.5,192.5,4.2
2023-05-03 21:14:32.044651,20.206.136.251,512,19.|--,???,100.0,10,0.0,0.0,0.0,0.0,0.0

2023-05-03 21:14:32.044651,20.206.136.251,1024,HOST:,endeavour,Loss%,Snt,Last,Avg,Best,Wrst,StDev
2023-05-03 21:14:32.044651,20.206.136.251,1024,1.|--,192.168.0.1,0.0%,10,1.4,1.3,1.2,1.4,0.1
2023-05-03 21:14:32.044651,20.206.136.251,1024,2.|--,10.248.0.2,0.0%,10,2.3,2.7,2.1,4.7,0.8
2023-05-03 21:14:32.044651,20.206.136.251,1024,3.|--,45.71.39.254,0.0%,10,3.0,2.5,1.9,3.2,0.4
2023-05-03 21:14:32.044651,20.206.136.251,1024,4.|--,172.16.201.180,0.0%,10,2.8,3.5,2.8,4.1,0.4
2023-05-03 21:14:32.044651,20.206.136.251,1024,5.|--,172.18.9.4,0.0%,10,5.1,4.1,3.5,5.1,0.5
2023-05-03 21:14:32.044651,20.206.136.251,1024,6.|--,172.18.9.6,0.0%,10,3.8,4.3,3.6,5.8,0.7
2023-05-03 21:14:32.044651,20.206.136.251,1024,7.|--,67.73.160.1,0.0%,10,4.9,3.8,3.1,4.9,0.5
2023-05-03 21:14:32.044651,20.206.136.251,1024,8.|--,4.69.219.142,0.0%,10,73.8,75.3,72.8,89.9,5.2
2023-05-03 21:14:32.044651,20.206.136.251,1024,9.|--,4.68.62.2,0.0%,10,63.4,63.6,62.9,65.1,0.6
2023-05-03 21:14:32.044651,20.206.136.251,1024,10.|--,104.44.230.39,0.0%,10,65.4,64.1,62.5,67.0,1.5
2023-05-03 21:14:32.044651,20.206.136.251,1024,11.|--,104.44.33.169,0.0%,10,184.7,182.4,180.9,184.9,1.4
2023-05-03 21:14:32.044651,20.206.136.251,1024,12.|--,104.44.19.15,10.0%,10,183.0,184.0,181.8,191.4,3.4
2023-05-03 21:14:32.044651,20.206.136.251,1024,13.|--,104.44.28.80,0.0%,10,181.5,181.5,180.8,182.4,0.5
2023-05-03 21:14:32.044651,20.206.136.251,1024,14.|--,104.44.18.112,0.0%,10,181.6,195.2,181.3,289.6,33.7
2023-05-03 21:14:32.044651,20.206.136.251,1024,15.|--,104.44.28.202,0.0%,10,181.3,181.3,180.5,182.9,0.6
2023-05-03 21:14:32.044651,20.206.136.251,1024,16.|--,104.44.28.24,0.0%,10,181.7,182.0,181.4,182.9,0.6
2023-05-03 21:14:32.044651,20.206.136.251,1024,17.|--,104.44.16.202,0.0%,10,184.1,181.7,180.8,184.1,0.9
2023-05-03 21:14:32.044651,20.206.136.251,1024,18.|--,104.44.22.72,0.0%,10,190.0,182.4,178.9,190.0,4.0
2023-05-03 21:14:32.044651,20.206.136.251,1024,19.|--,???,100.0,10,0.0,0.0,0.0,0.0,0.0

2023-05-03 21:14:32.044651,34.94.237.104,64,HOST:,endeavour,Loss%,Snt,Last,Avg,Best,Wrst,StDev
2023-05-03 21:14:32.044651,34.94.237.104,64,1.|--,192.168.0.1,0.0%,10,0.7,0.9,0.7,1.4,0.3
2023-05-03 21:14:32.044651,34.94.237.104,64,2.|--,10.248.0.2,0.0%,10,1.8,2.1,1.7,3.1,0.4
2023-05-03 21:14:32.044651,34.94.237.104,64,3.|--,45.71.39.254,0.0%,10,1.8,2.2,1.8,2.7,0.4
2023-05-03 21:14:32.044651,34.94.237.104,64,4.|--,172.16.201.180,0.0%,10,3.8,3.6,3.0,4.1,0.4
2023-05-03 21:14:32.044651,34.94.237.104,64,5.|--,172.18.9.4,0.0%,10,3.9,5.9,3.7,13.7,3.7
2023-05-03 21:14:32.044651,34.94.237.104,64,6.|--,172.18.9.6,0.0%,10,4.3,4.1,3.6,5.1,0.5
2023-05-03 21:14:32.044651,34.94.237.104,64,7.|--,142.250.167.108,0.0%,10,17.8,17.6,17.1,18.1,0.3
2023-05-03 21:14:32.044651,34.94.237.104,64,8.|--,34.94.237.104,0.0%,10,122.3,123.1,122.3,123.7,0.4

2023-05-03 21:14:32.044651,34.94.237.104,128,HOST:,endeavour,Loss%,Snt,Last,Avg,Best,Wrst,StDev
2023-05-03 21:14:32.044651,34.94.237.104,128,1.|--,192.168.0.1,0.0%,10,1.4,1.3,0.8,1.4,0.2
2023-05-03 21:14:32.044651,34.94.237.104,128,2.|--,10.248.0.2,0.0%,10,2.2,2.2,1.8,2.8,0.3
2023-05-03 21:14:32.044651,34.94.237.104,128,3.|--,45.71.39.254,0.0%,10,2.1,2.2,1.9,2.7,0.3
2023-05-03 21:14:32.044651,34.94.237.104,128,4.|--,172.16.201.180,0.0%,10,3.6,3.7,3.1,5.2,0.6
2023-05-03 21:14:32.044651,34.94.237.104,128,5.|--,172.18.9.4,0.0%,10,3.8,4.1,3.5,5.4,0.6
2023-05-03 21:14:32.044651,34.94.237.104,128,6.|--,172.18.9.6,0.0%,10,4.0,3.9,3.5,4.6,0.3
2023-05-03 21:14:32.044651,34.94.237.104,128,7.|--,142.250.167.108,0.0%,10,17.5,17.8,17.1,18.6,0.4
2023-05-03 21:14:32.044651,34.94.237.104,128,8.|--,34.94.237.104,0.0%,10,136.8,137.2,136.5,138.6,0.6

2023-05-03 21:14:32.044651,34.94.237.104,256,HOST:,endeavour,Loss%,Snt,Last,Avg,Best,Wrst,StDev
